settlement_id,settlement_name,settlement_type,ward_code,lga_code,longitude,latitude,target_population_under5,ward_name,lga_name,base_radius_m,nn_dist_m,n_track_points,n_visiting_teams,visiting_teams,first_visit_ts,last_visit_ts,any_ambiguous_match,track_visited,security_classification,buffer_overlaps_neighbor,etally_doses_total,etally_target_pop,etally_n_days_reported,etally_teams,etally_reported,n_active_days,ward_ever_active,complete_gps_blackout,coverage_status,dose_coverage_ratio,is_missed,gi_star_z,gi_star_p_sim,fdr_significant,cluster_label
S00811,Okbani,Village,W009,LGA02,7.57956,10.948236,47.0,Washatu,Gwarin,150.0,450.2020092586599,0,0,,,,False,False,Accessible,False,28,47.0,1.0,T09,True,5,True,False,Tally-only (no GPS confirmation),0.5957446808510638,0,2.6323098857128,0.029,False,Not significant
S02003,Ekradu,Village,W031,LGA03,7.988415,11.330591,93.0,Satide,Katsuma,102.8103770502397,257.0259426255992,34,1,T31,2026-03-09 11:23:00,2026-03-12 07:14:00,False,True,Accessible,False,74,93.0,1.0,T31,True,5,True,False,Visited (track-confirmed),0.7956989247311828,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00602,Uzraba-Kofar,Hamlet,W007,LGA01,7.38678,11.40381,45.0,Bayoyi,Idi-Oro,150.0,2500.86799513928,0,0,,,,False,False,Accessible,False,34,45.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.7555555555555555,0,-0.2521623476541578,0.308,False,Not significant
S00360,Dangoja,Village,W004,LGA02,7.24835,10.576047,86.0,Yesawo,Gwarin,150.0,532.3091939450828,0,0,,,,False,False,Accessible,False,59,86.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.686046511627907,0,-0.2521623476541578,0.308,False,Not significant
S01082,Guluyi,Urban block,W014,LGA01,7.399105,11.463595,344.0,Bishama,Idi-Oro,59.59155766742799,148.97889416856998,0,0,,,,False,False,Accessible,False,274,344.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),0.7965116279069767,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00402,Hasayi,Village,W005,LGA02,7.292573,10.76525,52.0,Jijile,Gwarin,147.53289396022842,368.83223490057105,0,0,,,,False,False,Accessible,False,54,52.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),1.0384615384615385,0,0.7093283968014948,0.316,False,Not significant
S02037,Yemata,Urban block,W031,LGA03,7.977882,11.41859,131.0,Satide,Katsuma,150.0,4138.40846810613,22,1,T31,2026-03-10 12:24:00,2026-03-10 12:56:00,False,True,Accessible,False,76,131.0,1.0,T31,True,5,True,False,Visited (track-confirmed),0.5801526717557252,0,0.7093283968014948,0.316,False,Not significant
S01776,Kabaja,Hamlet,W027,LGA03,7.882344,11.451451,36.0,Daberi,Katsuma,150.0,1742.6097745359345,29,1,T27,2026-03-10 07:23:00,2026-03-10 07:51:00,False,True,Accessible,False,37,36.0,1.0,T27,True,5,True,False,Visited (track-confirmed),1.0277777777777777,0,-0.2521623476541578,0.308,False,Not significant
S01907,Jingota,Village,W029,LGA04,7.973838,11.059108,51.0,Wangoni,Ilela,150.0,619.3426665746107,2,1,T29,2026-03-10 16:47:00,2026-03-10 16:48:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-0.2521623476541578,0.308,False,Not significant
S01795,Ennaba,Hamlet,W028,LGA04,7.887446,10.882151,14.0,Wangoja,Ilela,150.0,699.726140413934,6,1,T28,2026-03-09 10:00:00,2026-03-12 13:10:00,False,True,Accessible,False,10,14.0,1.0,T28,True,5,True,False,Visited (track-confirmed),0.7142857142857143,0,-0.2521623476541578,0.308,False,Not significant
S01153,Karatu-Arewa,Urban block,W015,LGA01,7.482533,11.229327,485.0,Baluru,Idi-Oro,150.0,866.0334991624394,0,0,,,,False,False,Accessible,False,490,485.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),1.0103092783505154,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01057,Gulawa,Settlement,W014,LGA01,7.415798,11.444227,125.0,Bishama,Idi-Oro,150.0,1038.7191781698737,0,0,,,,False,False,Accessible,False,107,125.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),0.856,0,-0.2521623476541578,0.308,False,Not significant
S00483,Bawako,Urban block,W006,LGA01,7.144595,11.311434,165.0,Okradu,Idi-Oro,50.0,91.23757948870423,0,0,,,,False,False,Accessible,True,150,165.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.9090909090909091,0,1.6708191412571471,0.101,False,Not significant
S01373,Nuyoru,Hamlet,W019,LGA04,7.579996,11.007027,42.0,Umzaba-Kofar,Ilela,50.0,117.41563437319321,0,0,,,,False,False,Accessible,False,25,42.0,1.0,T19,True,5,True,False,Tally-only (no GPS confirmation),0.5952380952380952,0,-0.2521623476541578,0.308,False,Not significant
S00341,Yetsisa,Hamlet,W004,LGA02,7.231762,10.63105,6.0,Yesawo,Gwarin,150.0,868.00319618251,0,0,,,,False,False,Accessible,False,5,6.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.8333333333333334,0,1.6708191412571471,0.101,False,Not significant
S00707,Umdena,Urban block,W008,LGA01,7.259456,10.882921,631.0,Umyosa,Idi-Oro,150.0,466.30624144530776,0,0,,,,False,False,Accessible,False,514,631.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.8145800316957211,0,0.7093283968014948,0.316,False,Not significant
D00555,Malusa,Village,W007,LGA01,7.365032,11.252864,160.0,Bayoyi,Idi-Oro,150.0,724.0030257514393,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.314,False,Not significant
S02242,Binaba,Village,W035,LGA04,8.284201,10.934896,26.0,Dazata,Ilela,150.0,773.5009140091462,0,0,,,,False,False,Accessible,False,25,26.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),0.9615384615384616,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01189,Ekratu-Kudu,Village,W015,LGA01,7.661869,11.265109,165.0,Baluru,Idi-Oro,150.0,500.7427040445004,3,1,T15,2026-03-11 13:25:00,2026-03-11 13:27:00,False,True,Accessible,False,103,165.0,1.0,T15,True,5,True,False,Visited (track-confirmed),0.6242424242424243,0,1.6708191412571471,0.099,False,Not significant
S01353,Gungofa,Village,W018,LGA02,7.570752,10.662875,119.0,Adwana,Gwarin,150.0,480.1557281285395,15,1,T18,2026-03-11 12:28:00,2026-03-11 12:45:00,False,True,Accessible,False,70,119.0,1.0,T18,True,5,True,False,Visited (track-confirmed),0.5882352941176471,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01084,Uzlule,Hamlet,W014,LGA01,7.50598,11.518342,31.0,Bishama,Idi-Oro,149.87334518862372,374.6833629715593,0,0,,,,False,False,Accessible,False,27,31.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),0.8709677419354839,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00623,Irngoni,Village,W007,LGA01,7.396047,11.27934,169.0,Bayoyi,Idi-Oro,150.0,700.5840177731297,0,0,,,,False,False,Accessible,False,168,169.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.9940828402366864,0,1.6708191412571471,0.099,False,Not significant
S01624,Irnako,Village,W023,LGA03,7.83823,11.251227,21.0,Suwade,Katsuma,150.0,1285.7307120636071,0,0,,,,False,False,Accessible,False,15,21.0,1.0,T23,True,5,True,False,Tally-only (no GPS confirmation),0.7142857142857143,0,1.6708191412571471,0.099,False,Not significant
S00626,Datitu,Hamlet,W007,LGA01,7.478626,11.119976,56.0,Bayoyi,Idi-Oro,150.0,4809.02633085861,0,0,,,,False,False,Accessible,False,35,56.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.625,0,0.7093283968014948,0.317,False,Not significant
S01628,Kurasa,Village,W023,LGA03,7.902005,11.130934,62.0,Suwade,Katsuma,150.0,2171.153520230398,99,1,T23,2026-03-11 15:46:00,2026-03-11 17:43:00,False,True,Accessible,False,64,62.0,1.0,T23,True,5,True,False,Visited (track-confirmed),1.032258064516129,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00328,Tamami-Kofar,Village,W003,LGA01,7.468283,11.034947,109.0,Satita,Idi-Oro,150.0,1255.7328985137858,0,0,,,,False,False,Accessible,False,114,109.0,1.0,T03,True,5,True,False,Tally-only (no GPS confirmation),1.0458715596330275,0,-0.2521623476541578,0.308,False,Not significant
S01511,Oknani,Settlement,W020,LGA01,7.682918,11.184898,45.0,Famade,Idi-Oro,150.0,779.3944384466132,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.309,False,Not significant
S00542,Umlale,Village,W007,LGA01,7.426161,11.17756,32.0,Bayoyi,Idi-Oro,150.0,2170.6535515230025,0,0,,,,False,False,Accessible,False,31,32.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.96875,0,-0.2521623476541578,0.309,False,Not significant
S01072,Sukoyi,Village,W014,LGA01,7.40028,11.462909,67.0,Bishama,Idi-Oro,59.59155766742799,148.97889416856998,0,0,,,,False,False,Accessible,False,68,67.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),1.0149253731343284,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00023,Ibdutu,Village,W001,LGA01,7.095255,11.054927,179.0,Ekngoyi,Idi-Oro,150.0,1925.7292954675868,0,0,,,,False,False,Accessible,False,102,179.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.5698324022346368,0,-0.2521623476541578,0.309,False,Not significant
S02102,Yenade,Settlement,W033,LGA03,7.996482,11.11678,46.0,Tasayi,Katsuma,150.0,706.149674190854,0,0,,,,False,False,Accessible,False,30,46.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.6521739130434783,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00340,Hatiwo-Sabo,Hamlet,W004,LGA02,7.189234,10.662487,56.0,Yesawo,Gwarin,150.0,1071.1351345653782,0,0,,,,False,False,Accessible,False,47,56.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.8392857142857143,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00007,Uzduma,Urban block,W001,LGA01,7.192986,11.161636,378.0,Ekngoyi,Idi-Oro,150.0,453.80259369873875,4,1,T01,2026-03-10 08:41:00,2026-03-10 08:44:00,False,True,Accessible,False,235,378.0,1.0,T01,True,5,True,False,Visited (track-confirmed),0.6216931216931217,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00166,Sarishi-Arewa,Urban block,W002,LGA01,7.122619,10.778849,521.0,Ekduru,Idi-Oro,150.0,1340.4371265041568,0,0,,,,False,False,Accessible,False,493,521.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.946257197696737,0,0.7093283968014948,0.318,False,Not significant
S00576,Yebawa,Village,W007,LGA01,7.359363,11.237089,105.0,Bayoyi,Idi-Oro,50.0,26.133700243748777,14,1,T07,2026-03-09 12:34:00,2026-03-09 12:56:00,True,True,Accessible,True,92,105.0,1.0,T07,True,5,True,False,Visited (track-confirmed),0.8761904761904762,0,-0.2521623476541578,0.309,False,Not significant
S00358,Ekdeja,Hamlet,W004,LGA02,7.26841,10.564401,5.0,Yesawo,Gwarin,150.0,2298.9586262309067,0,0,,,,False,False,Accessible,False,4,5.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.8,0,0.7093283968014948,0.318,False,Not significant
S00548,Agshatu,Urban block,W007,LGA01,7.386912,11.240241,443.0,Bayoyi,Idi-Oro,117.38500010778233,293.4625002694558,0,0,,,,False,False,Accessible,False,330,443.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.744920993227991,0,-0.2521623476541578,0.309,False,Not significant
S01226,Umduko,Urban block,W015,LGA01,7.686477,11.267177,461.0,Baluru,Idi-Oro,150.0,445.38991557410105,0,0,,,,False,False,Accessible,False,380,461.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.824295010845987,0,-0.2521623476541578,0.309,False,Not significant
S01323,Majita,Settlement,W018,LGA02,7.64294,10.654858,82.0,Adwana,Gwarin,150.0,2036.5864112306565,21,1,T18,2026-03-11 07:36:00,2026-03-11 07:56:00,False,True,Accessible,False,60,82.0,1.0,T18,True,5,True,False,Visited (track-confirmed),0.7317073170731707,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00669,Nushafa,Urban block,W008,LGA01,7.434637,10.950419,1178.0,Umyosa,Idi-Oro,50.0,86.52762042607392,3,1,T08,2026-03-09 07:40:00,2026-03-09 07:50:00,True,True,Accessible,True,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,0.7093283968014948,0.318,False,Not significant
S02434,Kuridu,Village,W039,LGA04,8.354765,10.908542,46.0,Nungoni-Arewa,Ilela,150.0,1009.1994025682715,0,0,,,,False,False,Accessible,False,26,46.0,1.0,T07,True,5,True,True,Tally-only (no GPS confirmation),0.5652173913043478,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00568,Kangoma,Urban block,W007,LGA01,7.371491,11.233136,448.0,Bayoyi,Idi-Oro,150.0,506.57774142957345,7,1,T07,2026-03-09 13:15:00,2026-03-09 13:21:00,False,True,Accessible,False,371,448.0,1.0,T07,True,5,True,False,Visited (track-confirmed),0.828125,0,-0.2521623476541578,0.309,False,Not significant
S00934,Kurisa,Hamlet,W012,LGA02,7.325045,10.50209,41.0,Darari,Gwarin,150.0,475.43544739128777,36,1,T12,2026-03-09 11:25:00,2026-03-11 08:43:00,False,True,Accessible,False,31,41.0,1.0,T12,True,5,True,False,Visited (track-confirmed),0.7560975609756098,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02400,Haduri,Village,W038,LGA03,8.264764,11.413526,97.0,Sashasa,Katsuma,150.0,1026.114044235707,0,0,,,,False,False,Accessible,False,82,97.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.845360824742268,0,0.7093283968014948,0.318,False,Not significant
S00808,Sawawa,Village,W009,LGA02,7.535795,10.969275,6.0,Washatu,Gwarin,150.0,847.237645651864,24,1,T09,2026-03-12 10:21:00,2026-03-13 15:17:00,False,True,Accessible,False,5,6.0,1.0,T09,True,5,True,False,Visited (track-confirmed),0.8333333333333334,0,-0.2521623476541578,0.309,False,Not significant
S01178,Hajile-Kudu,Urban block,W015,LGA01,7.509715,11.17761,80.0,Baluru,Idi-Oro,150.0,1554.8873009595802,0,0,,,,False,False,Accessible,False,81,80.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),1.0125,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01938,Jinadu,Village,W030,LGA04,8.035823,10.577437,26.0,Yeride,Ilela,109.09098312010553,272.72745780026383,32,1,T30,2026-03-13 15:17:00,2026-03-13 15:48:00,False,True,Accessible,False,18,26.0,1.0,T30,True,5,True,False,Visited (track-confirmed),0.6923076923076923,0,-0.2521623476541578,0.309,False,Not significant
S01709,Balayi,Village,W026,LGA03,7.750976,11.345551,65.0,Kungomi,Katsuma,150.0,2510.299352164823,0,0,,,,False,False,Accessible,False,49,65.0,1.0,T26,True,5,True,False,Tally-only (no GPS confirmation),0.7538461538461538,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01689,Suzama,Village,W025,LGA04,7.775054,11.104465,15.0,Okriba,Ilela,150.0,759.4837941868686,38,1,T25,2026-03-09 16:29:00,2026-03-10 14:39:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01884,Dodude,Village,W029,LGA04,7.995313,10.994658,35.0,Wangoni,Ilela,127.83959571930507,319.59898929826267,0,0,,,,False,False,Accessible,False,32,35.0,1.0,T29,True,5,True,False,Tally-only (no GPS confirmation),0.9142857142857143,0,-0.2521623476541578,0.309,False,Not significant
S01286,Saluba,Village,W017,LGA03,7.510887,11.406867,101.0,Bazasa,Katsuma,150.0,430.0762236033869,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S01203,Rideshi,Urban block,W015,LGA01,7.516021,11.222121,362.0,Baluru,Idi-Oro,50.0,63.347871514461325,0,0,,,,False,False,Accessible,True,220,362.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.6077348066298343,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01901,Fabawa,Hamlet,W029,LGA04,7.973305,11.04609,45.0,Wangoni,Ilela,150.0,577.7443774848703,0,0,,,,False,False,Accessible,False,45,45.0,1.0,T29,True,5,True,False,Tally-only (no GPS confirmation),1.0,0,-0.2521623476541578,0.31,False,Not significant
S02231,Kaderi,Village,W035,LGA04,8.264733,11.003366,105.0,Dazata,Ilela,150.0,550.498539948138,0,0,,,,False,False,Accessible,False,97,105.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),0.9238095238095239,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01440,Jidudu,Hamlet,W020,LGA01,7.585645,11.073824,69.0,Famade,Idi-Oro,150.0,620.8216318852718,6,1,T03,2026-03-09 12:36:00,2026-03-09 12:41:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00786,Enkoru-Yamma,Hamlet,W008,LGA01,7.418616,10.953641,76.0,Umyosa,Idi-Oro,150.0,854.6717336202529,0,0,,,,False,False,Accessible,False,75,76.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.9868421052631579,0,-0.2521623476541578,0.31,False,Not significant
S01456,Kujidu-Kofar,Village,W020,LGA01,7.717364,11.118823,42.0,Famade,Idi-Oro,150.0,631.6097922779927,0,0,,,,False,False,Accessible,False,26,42.0,1.0,T20,True,5,True,False,Tally-only (no GPS confirmation),0.6190476190476191,0,-0.2521623476541578,0.31,False,Not significant
S01366,Mangona,Settlement,W018,LGA02,7.629454,10.624492,17.0,Adwana,Gwarin,94.78908316667977,236.97270791669942,33,2,"T04,T18",2026-03-10 17:46:00,2026-03-13 17:21:00,False,True,Accessible,False,15,17.0,1.0,T18,True,5,True,False,Visited (track-confirmed),0.8823529411764706,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00322,Yezaba,Village,W003,LGA01,7.411106,11.036257,126.0,Satita,Idi-Oro,150.0,1381.5288253741514,0,0,,,,False,False,Accessible,False,109,126.0,1.0,T03,True,5,True,False,Tally-only (no GPS confirmation),0.8650793650793651,0,1.6708191412571471,0.103,False,Not significant
S01693,Irbewa-Yamma,Village,W025,LGA04,7.793549,11.096979,56.0,Okriba,Ilela,150.0,988.7086015183843,50,1,T25,2026-03-10 07:20:00,2026-03-13 15:33:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00871,Zazaba,Hamlet,W010,LGA02,7.458375,10.769674,26.0,Fazafa,Gwarin,150.0,1930.8534365280661,38,1,T10,2026-03-09 10:25:00,2026-03-09 11:02:00,False,True,Accessible,False,18,26.0,1.0,T10,True,5,True,False,Visited (track-confirmed),0.6923076923076923,0,-0.2521623476541578,0.31,False,Not significant
S02285,Hasatu,Settlement,W036,LGA04,8.142009,10.792693,54.0,Mawako,Ilela,150.0,3471.005226405428,0,0,,,,False,False,Accessible,False,31,54.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.5740740740740741,0,-0.2521623476541578,0.31,False,Not significant
S00809,Irngoma-Arewa,Settlement,W009,LGA02,7.601631,10.822419,59.0,Washatu,Gwarin,150.0,3643.952143649264,23,1,T09,2026-03-09 07:17:00,2026-03-09 07:39:00,False,True,Accessible,False,44,59.0,1.0,T09,True,5,True,False,Visited (track-confirmed),0.7457627118644068,0,-0.2521623476541578,0.31,False,Not significant
S00875,Dazaba,Hamlet,W011,LGA02,7.564069,10.400804,30.0,Enyoko-Kofar,Gwarin,150.0,927.6237827565806,31,1,T11,2026-03-12 11:31:00,2026-03-12 12:01:00,False,True,Accessible,False,19,30.0,1.0,T11,True,5,True,False,Visited (track-confirmed),0.6333333333333333,0,-0.2521623476541578,0.31,False,Not significant
S00553,Wabema-Yamma,Urban block,W007,LGA01,7.371165,11.154207,1904.0,Bayoyi,Idi-Oro,150.0,772.6794313143178,28,1,T07,2026-03-13 13:35:00,2026-03-13 14:05:00,False,True,Accessible,False,1055,1904.0,1.0,T07,True,5,True,False,Visited (track-confirmed),0.5540966386554622,0,-0.2521623476541578,0.31,False,Not significant
S00911,Kuride,Village,W011,LGA02,7.713231,10.494124,28.0,Enyoko-Kofar,Gwarin,150.0,877.7484992840475,0,0,,,,False,False,Accessible,False,21,28.0,1.0,T11,True,5,True,False,Tally-only (no GPS confirmation),0.75,0,-0.2521623476541578,0.31,False,Not significant
S00789,Matsima,Hamlet,W009,LGA02,7.583255,10.950035,26.0,Washatu,Gwarin,150.0,450.2020092586599,31,1,T09,2026-03-13 07:17:00,2026-03-13 07:47:00,False,True,Accessible,False,25,26.0,1.0,T09,True,5,True,False,Visited (track-confirmed),0.9615384615384616,0,2.6323098857128,0.027,False,Not significant
S00767,Halule,Village,W008,LGA01,7.194576,10.905744,79.0,Umyosa,Idi-Oro,150.0,601.8350817396953,0,0,,,,False,False,Accessible,False,73,79.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.9240506329113924,0,-0.2521623476541578,0.31,False,Not significant
S02301,Lodewo,Village,W036,LGA04,8.158467,10.747578,99.0,Mawako,Ilela,150.0,1427.5563748855454,0,0,,,,False,False,Accessible,False,100,99.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),1.0101010101010102,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00894,Lolade,Village,W011,LGA02,7.597463,10.421999,96.0,Enyoko-Kofar,Gwarin,150.0,849.5659525492655,26,1,T11,2026-03-09 07:13:00,2026-03-09 07:38:00,False,True,Accessible,False,63,96.0,1.0,T11,True,5,True,False,Visited (track-confirmed),0.65625,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00347,Fabemi-Kofar,Village,W004,LGA02,7.26264,10.607177,29.0,Yesawo,Gwarin,50.0,114.92053881598628,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,2.6323098857128,0.103,False,Not significant
S01036,Mazama,Urban block,W014,LGA01,7.511266,11.469708,425.0,Bishama,Idi-Oro,150.0,2131.0482729856667,0,0,,,,False,False,Accessible,False,355,425.0,1.0,T14,True,5,True,False,Tally-only (no GPS confirmation),0.8352941176470589,0,1.6708191412571471,0.103,False,Not significant
